data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
"08/05/2024";"12:43:17";"6344";"Sem vítima";"122,600";"BR-277/PR";"Decrescente";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"08/05/2024";"02:26:11";"6346";"Com vítima";"160,000";"BR-476/PR";"Crescente";"Colisão transversal";2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"09/05/2024";"04:50:00";"6382";"Com vítima";"10,000";"423/PR";"Crescente";"Colisão transversal";0;0;0;1;1;0;0;0;0;0;1;0;0;0;0
"09/05/2024";"05:10:38";"6385";"Com vítima";"598,000";"BR-376/PR";"Decrescente";"Colisão lateral no mesmo sentido";0;0;1;2;0;0;0;0;0;0;2;0;0;0;1
"09/05/2024";"06:14:41";"6390";"Sem vítima";"97,000";"BR-277/PR";"Decrescente";"Colisão traseira";1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
"10/05/2024";"10:23:00";"6524";"Sem vítima";"97,300";"BR-277/PR";"Decrescente";"Engavetamento";4;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"10/05/2024";"12:33:50";"6538";"Sem vítima";"130,000";"BR-277/PR";"Crescente";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"10/05/2024";"01:10:00";"6540";"Com vítima";"114,080";"BR-277/PR";"Decrescente";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"11/05/2024";"04:25:25";"6689";"Com vítima";"179,000";"BR-277/PR";"Decrescente";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"11/05/2024";"11:43:27";"6723";"Sem vítima";"100,000";"BR-277/PR";"Decrescente";"Colisão lateral no mesmo sentido";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"12/05/2024";"02:27:00";"6790";"Sem vítima";"113,000";"BR-277/PR";"Decrescente";"Saída de pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"12/05/2024";"04:38:00";"6804";"Com vítima";"28,000";"423/PR";"Decrescente";"Colisão frontal";2;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"13/05/2024";"12:11:49";"6829";"Com vítima";"226,800";"BR-277/PR";"Decrescente";"Colisão frontal";1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"14/05/2024";"07:10:53";"6993";"Sem vítima";"296,000";"BR-277/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"14/05/2024";"09:40:17";"7004";"Com vítima";"219,800";"BR-277/PR";"Crescente";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"15/05/2024";"12:23:05";"7061";"Sem vítima";"148,000";"BR-476/PR";"Crescente";"Saída de pista";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"15/05/2024";"05:42:25";"7086";"Com vítima";"265,000";"BR-373/PR";"Decrescente";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"15/05/2024";"01:38:13";"7127";"Sem vítima";"600,000";"BR-376/PR";"Crescente";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;2;0;0;0;0
"16/05/2024";"03:41:00";"7169";"Com vítima";"100,000";"BR-277/PR";"Decrescente";"Colisão traseira";0;0;0;2;0;0;0;0;0;1;2;0;0;0;0
"16/05/2024";"04:13:58";"7173";"Sem vítima";"151,000";"BR-476/PR";"Decrescente";"Engavetamento";3;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"16/05/2024";"08:06:34";"7210";"Sem vítima";"133,000";"BR-277/PR";"Decrescente";"Engavetamento";1;0;2;0;0;0;0;0;0;0;3;0;0;0;0
"16/05/2024";"03:56:00";"7262";"Com vítima";"112,000";"BR-277/PR";"Crescente";"Atropelamento de pedestre";0;0;1;1;0;0;0;0;0;0;1;0;0;0;1
"16/05/2024";"07:16:04";"7279";"Com vítima";"102,000";"BR-277/PR";"Decrescente";"Engavetamento";3;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"18/05/2024";"03:39:54";"7398";"Sem vítima";"144,000";"BR-476/PR";"Decrescente";"Choque";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"18/05/2024";"04:38:28";"7400";"Com vítima";"145,000";"BR-476/PR";"Decrescente";"Colisão transversal";1;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"18/05/2024";"06:28:37";"7409";"Com vítima";"590,000";"BR-376/PR";"Decrescente";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"18/05/2024";"07:22:07";"7413";"Sem vítima";"139,000";"BR-277/PR";"Decrescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"18/05/2024";"02:27:00";"7433";"Com vítima";"135,500";"BR-277/PR";"Crescente";"Engavetamento";0;0;3;0;0;0;0;0;0;0;3;0;0;0;0
"20/05/2024";"03:50:00";"7558";"Com vítima";"10,000";"423/PR";"Crescente";"Colisão frontal";1;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"20/05/2024";"05:20:00";"7564";"Sem vítima";"12,000";"423/PR";"Crescente";"Colisão lateral no mesmo sentido";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"20/05/2024";"05:25:00";"7565";"Sem vítima";"9,000";"418/PR";"Decrescente";"Engavetamento";2;0;0;0;0;0;0;0;0;1;3;0;0;0;0
"21/05/2024";"05:47:23";"7659";"Sem vítima";"117,000";"BR-277/PR";"Crescente";"Engavetamento";3;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"22/05/2024";"02:53:13";"7743";"Sem vítima";"140,000";"BR-277/PR";"Decrescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"22/05/2024";"09:03:41";"7789";"Com vítima";"95,000";"BR-277/PR";"Decrescente";"Colisão lateral no mesmo sentido";1;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"22/05/2024";"12:28:00";"7808";"Com vítima";"171,000";"BR-476/PR";"Crescente";"Colisão lateral no mesmo sentido";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"23/05/2024";"04:26:00";"7844";"Com vítima";"151,000";"BR-476/PR";"Decrescente";"Colisão lateral no mesmo sentido";1;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"23/05/2024";"06:08:33";"7864";"Sem vítima";"151,000";"BR-476/PR";"Decrescente";"Engavetamento";3;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"23/05/2024";"08:53:00";"7885";"Com vítima";"20,000";"418/PR";"Crescente";"Colisão lateral no mesmo sentido";1;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"23/05/2024";"11:05:22";"7892";"Com vítima";"3,000";"418/PR";"Crescente";"Colisão lateral no mesmo sentido";0;0;0;1;0;0;0;0;0;1;1;0;0;0;0
"23/05/2024";"09:52:16";"7940";"Sem vítima";"113,000";"BR-277/PR";"Crescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24/05/2024";"04:04:23";"7953";"Sem vítima";"145,000";"BR-476/PR";"Crescente";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"24/05/2024";"04:40:16";"7958";"Com vítima";"599,000";"BR-376/PR";"Crescente";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"24/05/2024";"05:16:01";"7959";"Sem vítima";"114,000";"BR-277/PR";"Decrescente";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"24/05/2024";"09:09:00";"7984";"Sem vítima";"132,000";"BR-277/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"24/05/2024";"01:08:00";"8002";"Sem vítima";"169,500";"BR-277/PR";"Decrescente";"Choque";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"24/05/2024";"09:01:00";"8032";"Sem vítima";"234,000";"BR-277/PR";"Crescente";"Choque";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"26/05/2024";"03:23:02";"8125";"Com vítima";"222,000";"BR-373/PR";"Crescente";"Colisão lateral no mesmo sentido";2;0;1;0;0;0;0;0;0;0;3;0;0;0;0
"27/05/2024";"11:32:00";"8254";"Sem vítima";"130,000";"BR-277/PR";"Decrescente";"Choque";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"27/05/2024";"02:47:00";"8268";"Sem vítima";"148,000";"BR-476/PR";"Decrescente";"Engavetamento";1;0;2;0;0;0;0;0;0;0;3;0;0;0;0
"27/05/2024";"03:38:30";"8272";"Sem vítima";"35,000";"423/PR";"Decrescente";"Colisão traseira";0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
"27/05/2024";"05:48:34";"8279";"Sem vítima";"39,050";"427/PR";"Crescente";"Saída de pista";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"29/05/2024";"07:27:05";"8435";"Sem vítima";"153,000";"BR-476/PR";"Crescente";"Colisão lateral no mesmo sentido";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"30/05/2024";"07:28:00";"8524";"Sem vítima";"103,500";"BR-277/PR";"Crescente";"Colisão lateral no mesmo sentido";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"31/05/2024";"01:09:00";"8640";"Sem vítima";"150,000";"BR-476/PR";"Crescente";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"31/05/2024";"07:30:06";"8668";"Sem vítima";"137,000";"BR-277/PR";"Decrescente";"Saída de pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"31/05/2024";"09:09:00";"8672";"Sem vítima";"33,000";"423/PR";"Crescente";"Colisão transversal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01/06/2024";"03:28:14";"8733";"Com vítima";"232,000";"BR-373/PR";"Crescente";"Colisão frontal";1;0;1;0;0;0;0;0;0;0;2;0;0;0;1
"01/06/2024";"05:03:59";"8738";"Sem vítima";"124,000";"BR-277/PR";"Decrescente";"Colisão traseira";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"01/06/2024";"08:02:17";"8748";"Sem vítima";"163,000";"BR-476/PR";"Decrescente";"Saída de pista";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01/06/2024";"09:12:44";"8751";"Com vítima";"36,000";"423/PR";"Crescente";"Colisão frontal";0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
"02/06/2024";"01:55:01";"8763";"Sem vítima";"114,000";"BR-277/PR";"Crescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"02/06/2024";"11:39:36";"8793";"Sem vítima";"170,000";"BR-476/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"02/06/2024";"12:16:02";"8799";"Com vítima";"113,000";"BR-277/PR";"Decrescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"04/06/2024";"05:14:58";"8951";"Com vítima";"243,000";"BR-277/PR";"Decrescente";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"04/06/2024";"05:43:19";"9016";"Com vítima";"95,000";"BR-277/PR";"Crescente";"Colisão transversal";2;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"05/06/2024";"06:21:20";"9069";"Com vítima";"156,000";"BR-277/PR";"Decrescente";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"05/06/2024";"06:43:16";"9071";"Sem vítima";"598,000";"BR-376/PR";"Decrescente";"Engavetamento";1;0;2;0;0;0;0;0;0;0;3;0;0;0;0
"05/06/2024";"04:41:31";"9114";"Sem vítima";"121,000";"BR-277/PR";"Crescente";"Colisão lateral no mesmo sentido";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"06/06/2024";"02:49:07";"9252";"Sem vítima";"112,000";"BR-277/PR";"Decrescente";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;4;0;0;0;0
"07/06/2024";"12:24:00";"9353";"Sem vítima";"599,100";"BR-376/PR";"Crescente";"Engavetamento";0;0;2;0;0;0;0;0;0;1;3;0;0;0;0
"07/06/2024";"02:07:24";"9360";"Com vítima";"266,000";"BR-373/PR";"Crescente";"Engavetamento";1;0;0;1;0;0;0;0;0;1;2;0;0;0;0
"07/06/2024";"02:35:50";"9361";"Com vítima";"154,950";"BR-476/PR";"Crescente";"Colisão frontal";1;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"08/06/2024";"02:17:19";"9448";"Com vítima";"98,000";"BR-277/PR";"Crescente";"Colisão lateral no mesmo sentido";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"08/06/2024";"05:07:33";"9463";"Sem vítima";"153,500";"BR-277/PR";"Decrescente";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"08/06/2024";"09:18:56";"9480";"Sem vítima";"155,000";"BR-476/PR";"Crescente";"Choque";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"09/06/2024";"01:08:24";"9485";"Sem vítima";"602,000";"BR-376/PR";"Decrescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"09/06/2024";"10:11:00";"9514";"Com vítima";"3,600";"418/PR";"Crescente";"Colisão traseira";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"09/06/2024";"03:46:20";"9547";"Com vítima";"185,980";"BR-476/PR";"Crescente";"Choque";1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"09/06/2024";"08:15:12";"9569";"Com vítima";"0,000";"418/PR";"Crescente";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"10/06/2024";"10:51:00";"9631";"Com vítima";"180,700";"BR-476/PR";"Decrescente";"Tombamento";0;0;2;0;0;0;0;0;0;0;1;0;0;0;0
"11/06/2024";"05:19:00";"9690";"Sem vítima";"111,000";"BR-277/PR";"Decrescente";"Choque";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"11/06/2024";"07:46:24";"9713";"Sem vítima";"21,000";"418/PR";"Decrescente";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"11/06/2024";"08:15:00";"9714";"Sem vítima";"106,000";"BR-277/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"11/06/2024";"02:05:00";"9757";"Sem vítima";"111,000";"BR-277/PR";"Decrescente";"Choque";1;0;0;1;0;0;0;0;0;0;2;0;0;0;0
"12/06/2024";"03:49:00";"9788";"Sem vítima";"109,300";"BR-277/PR";"Crescente";"Colisão transversal";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"12/06/2024";"04:34:00";"9791";"Com vítima";"20,800";"418/PR";"Decrescente";"Colisão lateral no mesmo sentido";1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"13/06/2024";"05:18:00";"9887";"Sem vítima";"98,000";"BR-277/PR";"Decrescente";"Colisão traseira";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"13/06/2024";"05:41:57";"9896";"Com vítima";"601,000";"BR-376/PR";"Decrescente";"Colisão lateral no mesmo sentido";0;0;1;1;0;0;0;0;0;0;1;0;0;0;0
"13/06/2024";"03:13:00";"9955";"Sem vítima";"12,000";"423/PR";"Decrescente";"Colisão lateral no mesmo sentido";0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
"14/06/2024";"07:00:45";"10023";"Sem vítima";"110,000";"BR-277/PR";"Crescente";"Colisão traseira";1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
"14/06/2024";"01:59:41";"10068";"Com vítima";"98,000";"BR-277/PR";"Decrescente";"Atropelamento de animal";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"15/06/2024";"06:48:00";"10122";"Sem vítima";"124,500";"BR-277/PR";"Crescente";"Colisão lateral no mesmo sentido";1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
"15/06/2024";"08:41:01";"10130";"Com vítima";"95,000";"BR-277/PR";"Decrescente";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"15/06/2024";"11:08:25";"10135";"Com vítima";"156,000";"BR-476/PR";"Crescente";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"16/06/2024";"03:50:03";"10242";"Sem vítima";"113,000";"BR-277/PR";"Decrescente";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"16/06/2024";"04:20:25";"10244";"Sem vítima";"111,000";"BR-277/PR";"Decrescente";"Colisão traseira";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"16/06/2024";"08:03:12";"10260";"Com vítima";"597,500";"BR-376/PR";"Crescente";"Choque";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17/06/2024";"12:49:40";"10274";"Sem vítima";"602,000";"BR-376/PR";"Crescente";"Queda de moto";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
"17/06/2024";"05:39:00";"10288";"Sem vítima";"118,000";"BR-277/PR";"Decrescente";"Colisão lateral no mesmo sentido";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"17/06/2024";"05:18:12";"10352";"Sem vítima";"123,000";"BR-277/PR";"Decrescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"18/06/2024";"12:35:04";"10457";"Sem vítima";"249,000";"BR-277/PR";"Crescente";"Colisão traseira";0;0;1;0;0;0;0;0;0;1;2;0;0;0;0
"19/06/2024";"09:31:41";"10542";"Com vítima";"600,150";"BR-376/PR";"Crescente";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"20/06/2024";"04:57:47";"10610";"Com vítima";"10,000";"423/PR";"Crescente";"Colisão traseira";0;0;1;1;0;0;0;0;0;0;1;0;0;0;0
"20/06/2024";"08:06:55";"10647";"Sem vítima";"195,000";"BR-476/PR";"Decrescente";"Colisão traseira";0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
"20/06/2024";"01:49:15";"10678";"Com vítima";"114,000";"BR-277/PR";"Decrescente";"Queda de moto";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"21/06/2024";"08:18:00";"10780";"Com vítima";"124,000";"BR-277/PR";"Decrescente";"Colisão transversal";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"21/06/2024";"10:40:26";"10793";"Sem vítima";"600,000";"BR-376/PR";"Decrescente";"Colisão lateral no mesmo sentido";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"21/06/2024";"06:41:35";"10826";"Com vítima";"160,000";"BR-476/PR";"Crescente";"Colisão frontal";1;0;1;0;0;0;0;0;0;0;1;0;0;0;1
"21/06/2024";"07:47:30";"10829";"Com vítima";"262,000";"BR-373/PR";"Crescente";"Colisão frontal";1;0;1;0;0;0;0;0;0;0;1;0;0;0;1
"21/06/2024";"08:48:43";"10835";"Sem vítima";"39,120";"427/PR";"Crescente";"Colisão lateral no mesmo sentido";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"22/06/2024";"04:04:36";"10850";"Com vítima";"265,900";"BR-373/PR";"Decrescente";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"24/06/2024";"03:49:34";"11090";"Com vítima";"118,000";"BR-277/PR";"Decrescente";"Colisão frontal";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24/06/2024";"05:53:00";"11102";"Sem vítima";"200,000";"BR-373/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"25/06/2024";"08:38:00";"11158";"Com vítima";"1,000";"418/PR";"Crescente";"Saída de pista";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"25/06/2024";"05:50:00";"11204";"Com vítima";"27,000";"423/PR";"Crescente";"Tombamento";0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"25/06/2024";"06:49:00";"11207";"Com vítima";"265,900";"BR-373/PR";"Crescente";"Colisão traseira";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"26/06/2024";"08:23:00";"11268";"Sem vítima";"97,000";"BR-277/PR";"Decrescente";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;2;0;0;0;0
"26/06/2024";"02:03:51";"11288";"Sem vítima";"135,000";"BR-277/PR";"Decrescente";"Colisão lateral no mesmo sentido";0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"27/06/2024";"06:27:53";"11352";"Sem vítima";"132,000";"BR-277/PR";"Decrescente";"Colisão traseira";0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
"27/06/2024";"11:03:00";"11381";"Sem vítima";"144,000";"BR-476/PR";"Decrescente";"Engavetamento";3;0;0;0;0;0;0;0;0;0;3;0;0;0;0
